week,team,user,week total,ec,1stf,ATW,6pack,3rdf,Donation,qs,2ndf,popup,WO Q,QS Q,ao_list
2,Dancer,Thesaurus,0,,,,,,,,,,,,
3,Dancer,Thesaurus,0,,,,,,,,,,,,
4,Dancer,Thesaurus,0,,,,,,,,,,,,
5,Dancer,Thesaurus,0,,,,,,,,,,,,
6,Dancer,Thesaurus,0,,,,,,,,,,,,
3,Dancer,TruGreen,0,,,,,,,,,,,,
4,Dancer,TruGreen,0,,,,,,,,,,,,
5,Dancer,TruGreen,0,,,,,,,,,,,,
6,Dancer,TruGreen,0,,,,,,,,,,,,
0,Dasher,BABYMOMMA,0,,,,,,,,,,,,
3,Dasher,BABYMOMMA,0,,,,,,,,,,,,
4,Dasher,BABYMOMMA,0,,,,,,,,,,,,
5,Dasher,BABYMOMMA,0,,,,,,,,,,,,
6,Dasher,BABYMOMMA,0,,,,,,,,,,,,
0,Dasher,BORG,0,,,,,,,,,,,,
2,Dasher,BORG,0,,,,,,,,,,,,
3,Dasher,BORG,0,,,,,,,,,,,,
4,Dasher,BORG,0,,,,,,,,,,,,
5,Dasher,BORG,0,,,,,,,,,,,,
6,Dasher,BORG,0,,,,,,,,,,,,
3,Dasher,Dog House,0,,,,,,,,,,,,
4,Dasher,Dog House,0,,,,,,,,,,,,
5,Dasher,Dog House,0,,,,,,,,,,,,
6,Dasher,Dog House,0,,,,,,,,,,,,
3,Dasher,Doozie,0,,,,,,,,,,,,
4,Dasher,Doozie,0,,,,,,,,,,,,
5,Dasher,Doozie,0,,,,,,,,,,,,
6,Dasher,Doozie,0,,,,,,,,,,,,
3,Dasher,Drive By,0,,,,,,,,,,,,
4,Dasher,Drive By,0,,,,,,,,,,,,
5,Dasher,Drive By,0,,,,,,,,,,,,
6,Dasher,Drive By,0,,,,,,,,,,,,
0,Dasher,Grinch,0,,,,,,,,,,,,
2,Dasher,Grinch,0,,,,,,,,,,,,
3,Dasher,Grinch,0,,,,,,,,,,,,
4,Dasher,Grinch,0,,,,,,,,,,,,
5,Dasher,Grinch,0,,,,,,,,,,,,
6,Dasher,Grinch,0,,,,,,,,,,,,
3,Dasher,Jellystone,0,,,,,,,,,,,,
4,Dasher,Jellystone,0,,,,,,,,,,,,
5,Dasher,Jellystone,0,,,,,,,,,,,,
6,Dasher,Jellystone,0,,,,,,,,,,,,
2,Dasher,LaRussa,0,,,,,,,,,,,,
3,Dasher,LaRussa,0,,,,,,,,,,,,
4,Dasher,LaRussa,0,,,,,,,,,,,,
5,Dasher,LaRussa,0,,,,,,,,,,,,
6,Dasher,LaRussa,0,,,,,,,,,,,,
3,Dasher,Norm,0,,,,,,,,,,,,
4,Dasher,Norm,0,,,,,,,,,,,,
5,Dasher,Norm,0,,,,,,,,,,,,
6,Dasher,Norm,0,,,,,,,,,,,,
3,Dasher,Old Maid,0,,,,,,,,,,,,
4,Dasher,Old Maid,0,,,,,,,,,,,,
5,Dasher,Old Maid,0,,,,,,,,,,,,
6,Dasher,Old Maid,0,,,,,,,,,,,,
3,Dasher,Olive Oyl,0,,,,,,,,,,,,
4,Dasher,Olive Oyl,0,,,,,,,,,,,,
5,Dasher,Olive Oyl,0,,,,,,,,,,,,
6,Dasher,Olive Oyl,0,,,,,,,,,,,,
0,Dasher,Rooney,0,,,,,,,,,,,,
3,Dasher,Rooney,0,,,,,,,,,,,,
4,Dasher,Rooney,0,,,,,,,,,,,,
5,Dasher,Rooney,0,,,,,,,,,,,,
6,Dasher,Rooney,0,,,,,,,,,,,,
0,Dasher,Scat,0,,,,,,,,,,,,
2,Dasher,Scat,0,,,,,,,,,,,,
3,Dasher,Scat,0,,,,,,,,,,,,
4,Dasher,Scat,0,,,,,,,,,,,,
5,Dasher,Scat,0,,,,,,,,,,,,
6,Dasher,Scat,0,,,,,,,,,,,,
3,Dasher,Scratch and Dent,0,,,,,,,,,,,,
4,Dasher,Scratch and Dent,0,,,,,,,,,,,,
5,Dasher,Scratch and Dent,0,,,,,,,,,,,,
6,Dasher,Scratch and Dent,0,,,,,,,,,,,,
3,Dasher,Trifecta,0,,,,,,,,,,,,
4,Dasher,Trifecta,0,,,,,,,,,,,,
5,Dasher,Trifecta,0,,,,,,,,,,,,
6,Dasher,Trifecta,0,,,,,,,,,,,,
0,Dasher,Trojan,0,,,,,,,,,,,,
2,Dasher,Trojan,0,,,,,,,,,,,,
3,Dasher,Trojan,0,,,,,,,,,,,,
4,Dasher,Trojan,0,,,,,,,,,,,,
5,Dasher,Trojan,0,,,,,,,,,,,,
6,Dasher,Trojan,0,,,,,,,,,,,,
3,Dasher,UPS,0,,,,,,,,,,,,
4,Dasher,UPS,0,,,,,,,,,,,,
5,Dasher,UPS,0,,,,,,,,,,,,
6,Dasher,UPS,0,,,,,,,,,,,,
3,Dasher,Zimmer,0,,,,,,,,,,,,
4,Dasher,Zimmer,0,,,,,,,,,,,,
5,Dasher,Zimmer,0,,,,,,,,,,,,
6,Dasher,Zimmer,0,,,,,,,,,,,,
3,Donner,Bedpan,0,,,,,,,,,,,,
4,Donner,Bedpan,0,,,,,,,,,,,,
5,Donner,Bedpan,0,,,,,,,,,,,,
6,Donner,Bedpan,0,,,,,,,,,,,,
3,Donner,Celler Dweller,0,,,,,,,,,,,,
4,Donner,Celler Dweller,0,,,,,,,,,,,,
5,Donner,Celler Dweller,0,,,,,,,,,,,,
6,Donner,Celler Dweller,0,,,,,,,,,,,,
3,Donner,Chum Bucket,0,,,,,,,,,,,,
4,Donner,Chum Bucket,0,,,,,,,,,,,,
5,Donner,Chum Bucket,0,,,,,,,,,,,,
6,Donner,Chum Bucket,0,,,,,,,,,,,,
3,Donner,Corner Kick,0,,,,,,,,,,,,
4,Donner,Corner Kick,0,,,,,,,,,,,,
5,Donner,Corner Kick,0,,,,,,,,,,,,
6,Donner,Corner Kick,0,,,,,,,,,,,,
0,Donner,HGTV,0,,,,,,,,,,,,
2,Donner,HGTV,0,,,,,,,,,,,,
3,Donner,HGTV,0,,,,,,,,,,,,
4,Donner,HGTV,0,,,,,,,,,,,,
5,Donner,HGTV,0,,,,,,,,,,,,
6,Donner,HGTV,0,,,,,,,,,,,,
3,Donner,Hanger,0,,,,,,,,,,,,
4,Donner,Hanger,0,,,,,,,,,,,,
5,Donner,Hanger,0,,,,,,,,,,,,
6,Donner,Hanger,0,,,,,,,,,,,,
3,Donner,John Denver,0,,,,,,,,,,,,
4,Donner,John Denver,0,,,,,,,,,,,,
5,Donner,John Denver,0,,,,,,,,,,,,
6,Donner,John Denver,0,,,,,,,,,,,,
3,Donner,Juanita,0,,,,,,,,,,,,
4,Donner,Juanita,0,,,,,,,,,,,,
5,Donner,Juanita,0,,,,,,,,,,,,
6,Donner,Juanita,0,,,,,,,,,,,,
0,Donner,Large Marge,0,,,,,,,,,,,,
1,Donner,Large Marge,0,,,,,,,,,,,,
3,Donner,Large Marge,0,,,,,,,,,,,,
4,Donner,Large Marge,0,,,,,,,,,,,,
5,Donner,Large Marge,0,,,,,,,,,,,,
6,Donner,Large Marge,0,,,,,,,,,,,,
3,Donner,Moist,0,,,,,,,,,,,,
4,Donner,Moist,0,,,,,,,,,,,,
5,Donner,Moist,0,,,,,,,,,,,,
6,Donner,Moist,0,,,,,,,,,,,,
3,Donner,Mr. Belding,0,,,,,,,,,,,,
4,Donner,Mr. Belding,0,,,,,,,,,,,,
5,Donner,Mr. Belding,0,,,,,,,,,,,,
6,Donner,Mr. Belding,0,,,,,,,,,,,,
3,Donner,Mr. Kotter,0,,,,,,,,,,,,
4,Donner,Mr. Kotter,0,,,,,,,,,,,,
5,Donner,Mr. Kotter,0,,,,,,,,,,,,
6,Donner,Mr. Kotter,0,,,,,,,,,,,,
0,Donner,Peashooter,0,,,,,,,,,,,,
3,Donner,Peashooter,0,,,,,,,,,,,,
4,Donner,Peashooter,0,,,,,,,,,,,,
5,Donner,Peashooter,0,,,,,,,,,,,,
6,Donner,Peashooter,0,,,,,,,,,,,,
2,Donner,Pit Boss,0,,,,,,,,,,,,
3,Donner,Pit Boss,0,,,,,,,,,,,,
4,Donner,Pit Boss,0,,,,,,,,,,,,
5,Donner,Pit Boss,0,,,,,,,,,,,,
6,Donner,Pit Boss,0,,,,,,,,,,,,
3,Donner,Storm Chaser,0,,,,,,,,,,,,
4,Donner,Storm Chaser,0,,,,,,,,,,,,
5,Donner,Storm Chaser,0,,,,,,,,,,,,
6,Donner,Storm Chaser,0,,,,,,,,,,,,
3,Donner,Trickle,0,,,,,,,,,,,,
4,Donner,Trickle,0,,,,,,,,,,,,
5,Donner,Trickle,0,,,,,,,,,,,,
6,Donner,Trickle,0,,,,,,,,,,,,
3,Donner,fuzzy navel,0,,,,,,,,,,,,
4,Donner,fuzzy navel,0,,,,,,,,,,,,
5,Donner,fuzzy navel,0,,,,,,,,,,,,
6,Donner,fuzzy navel,0,,,,,,,,,,,,
3,Prancer,Boomer,0,,,,,,,,,,,,
4,Prancer,Boomer,0,,,,,,,,,,,,
5,Prancer,Boomer,0,,,,,,,,,,,,
6,Prancer,Boomer,0,,,,,,,,,,,,
0,Prancer,Circuit City,0,,,,,,,,,,,,
3,Prancer,Circuit City,0,,,,,,,,,,,,
4,Prancer,Circuit City,0,,,,,,,,,,,,
5,Prancer,Circuit City,0,,,,,,,,,,,,
6,Prancer,Circuit City,0,,,,,,,,,,,,
3,Prancer,Deliverance,0,,,,,,,,,,,,
4,Prancer,Deliverance,0,,,,,,,,,,,,
5,Prancer,Deliverance,0,,,,,,,,,,,,
6,Prancer,Deliverance,0,,,,,,,,,,,,
3,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
4,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
5,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
6,Prancer,Depends (3rdF Q),0,,,,,,,,,,,,
3,Prancer,Dilbert,0,,,,,,,,,,,,
4,Prancer,Dilbert,0,,,,,,,,,,,,
5,Prancer,Dilbert,0,,,,,,,,,,,,
6,Prancer,Dilbert,0,,,,,,,,,,,,
0,Prancer,Ferkus,0,,,,,,,,,,,,
2,Prancer,Ferkus,0,,,,,,,,,,,,
3,Prancer,Ferkus,0,,,,,,,,,,,,
4,Prancer,Ferkus,0,,,,,,,,,,,,
5,Prancer,Ferkus,0,,,,,,,,,,,,
6,Prancer,Ferkus,0,,,,,,,,,,,,
3,Prancer,Flo,0,,,,,,,,,,,,
4,Prancer,Flo,0,,,,,,,,,,,,
5,Prancer,Flo,0,,,,,,,,,,,,
6,Prancer,Flo,0,,,,,,,,,,,,
2,Prancer,Glass Slipper,0,,,,,,,,,,,,
3,Prancer,Glass Slipper,0,,,,,,,,,,,,
4,Prancer,Glass Slipper,0,,,,,,,,,,,,
5,Prancer,Glass Slipper,0,,,,,,,,,,,,
6,Prancer,Glass Slipper,0,,,,,,,,,,,,
3,Prancer,Hank Hill,0,,,,,,,,,,,,
4,Prancer,Hank Hill,0,,,,,,,,,,,,
5,Prancer,Hank Hill,0,,,,,,,,,,,,
6,Prancer,Hank Hill,0,,,,,,,,,,,,
0,Prancer,Hot Boxx,0,,,,,,,,,,,,
2,Prancer,Hot Boxx,0,,,,,,,,,,,,
3,Prancer,Hot Boxx,0,,,,,,,,,,,,
4,Prancer,Hot Boxx,0,,,,,,,,,,,,
5,Prancer,Hot Boxx,0,,,,,,,,,,,,
6,Prancer,Hot Boxx,0,,,,,,,,,,,,
2,Prancer,Liberty Biberty,0,,,,,,,,,,,,
3,Prancer,Liberty Biberty,0,,,,,,,,,,,,
4,Prancer,Liberty Biberty,0,,,,,,,,,,,,
5,Prancer,Liberty Biberty,0,,,,,,,,,,,,
6,Prancer,Liberty Biberty,0,,,,,,,,,,,,
3,Prancer,Nemo,0,,,,,,,,,,,,
4,Prancer,Nemo,0,,,,,,,,,,,,
5,Prancer,Nemo,0,,,,,,,,,,,,
6,Prancer,Nemo,0,,,,,,,,,,,,
3,Prancer,PFG,0,,,,,,,,,,,,
4,Prancer,PFG,0,,,,,,,,,,,,
5,Prancer,PFG,0,,,,,,,,,,,,
6,Prancer,PFG,0,,,,,,,,,,,,
0,Prancer,Sensodyne,0,,,,,,,,,,,,
3,Prancer,Sensodyne,0,,,,,,,,,,,,
4,Prancer,Sensodyne,0,,,,,,,,,,,,
5,Prancer,Sensodyne,0,,,,,,,,,,,,
6,Prancer,Sensodyne,0,,,,,,,,,,,,
2,Prancer,Slinky,0,,,,,,,,,,,,
3,Prancer,Slinky,0,,,,,,,,,,,,
4,Prancer,Slinky,0,,,,,,,,,,,,
5,Prancer,Slinky,0,,,,,,,,,,,,
6,Prancer,Slinky,0,,,,,,,,,,,,
0,Prancer,Sloppy Joe,0,,,,,,,,,,,,
3,Prancer,Sloppy Joe,0,,,,,,,,,,,,
4,Prancer,Sloppy Joe,0,,,,,,,,,,,,
5,Prancer,Sloppy Joe,0,,,,,,,,,,,,
6,Prancer,Sloppy Joe,0,,,,,,,,,,,,
3,Prancer,Spit Valve,0,,,,,,,,,,,,
4,Prancer,Spit Valve,0,,,,,,,,,,,,
5,Prancer,Spit Valve,0,,,,,,,,,,,,
6,Prancer,Spit Valve,0,,,,,,,,,,,,
0,Prancer,The Vault,0,,,,,,,,,,,,
1,Prancer,The Vault,0,,,,,,,,,,,,
3,Prancer,The Vault,0,,,,,,,,,,,,
4,Prancer,The Vault,0,,,,,,,,,,,,
5,Prancer,The Vault,0,,,,,,,,,,,,
6,Prancer,The Vault,0,,,,,,,,,,,,
3,Prancer,The Worm,0,,,,,,,,,,,,
4,Prancer,The Worm,0,,,,,,,,,,,,
5,Prancer,The Worm,0,,,,,,,,,,,,
6,Prancer,The Worm,0,,,,,,,,,,,,
3,Prancer,Tinfoil,0,,,,,,,,,,,,
4,Prancer,Tinfoil,0,,,,,,,,,,,,
5,Prancer,Tinfoil,0,,,,,,,,,,,,
6,Prancer,Tinfoil,0,,,,,,,,,,,,
0,Prancer,Wet Bandit,0,,,,,,,,,,,,
3,Prancer,Wet Bandit,0,,,,,,,,,,,,
4,Prancer,Wet Bandit,0,,,,,,,,,,,,
5,Prancer,Wet Bandit,0,,,,,,,,,,,,
6,Prancer,Wet Bandit,0,,,,,,,,,,,,
3,Prancer,YellowPages,0,,,,,,,,,,,,
4,Prancer,YellowPages,0,,,,,,,,,,,,
5,Prancer,YellowPages,0,,,,,,,,,,,,
6,Prancer,YellowPages,0,,,,,,,,,,,,
2,Rudolph,Backstreet,0,,,,,,,,,,,,
3,Rudolph,Backstreet,0,,,,,,,,,,,,
4,Rudolph,Backstreet,0,,,,,,,,,,,,
5,Rudolph,Backstreet,0,,,,,,,,,,,,
6,Rudolph,Backstreet,0,,,,,,,,,,,,
0,Rudolph,BoilerUp,0,,,,,,,,,,,,
3,Rudolph,BoilerUp,0,,,,,,,,,,,,
4,Rudolph,BoilerUp,0,,,,,,,,,,,,
5,Rudolph,BoilerUp,0,,,,,,,,,,,,
6,Rudolph,BoilerUp,0,,,,,,,,,,,,
3,Rudolph,Celine Dion,0,,,,,,,,,,,,
4,Rudolph,Celine Dion,0,,,,,,,,,,,,
5,Rudolph,Celine Dion,0,,,,,,,,,,,,
6,Rudolph,Celine Dion,0,,,,,,,,,,,,
0,Rudolph,Cowbell,0,,,,,,,,,,,,
2,Rudolph,Cowbell,0,,,,,,,,,,,,
3,Rudolph,Cowbell,0,,,,,,,,,,,,
4,Rudolph,Cowbell,0,,,,,,,,,,,,
5,Rudolph,Cowbell,0,,,,,,,,,,,,
6,Rudolph,Cowbell,0,,,,,,,,,,,,
3,Rudolph,Folgers,0,,,,,,,,,,,,
4,Rudolph,Folgers,0,,,,,,,,,,,,
5,Rudolph,Folgers,0,,,,,,,,,,,,
6,Rudolph,Folgers,0,,,,,,,,,,,,
3,Rudolph,Foreclosure,0,,,,,,,,,,,,
4,Rudolph,Foreclosure,0,,,,,,,,,,,,
5,Rudolph,Foreclosure,0,,,,,,,,,,,,
6,Rudolph,Foreclosure,0,,,,,,,,,,,,
0,Rudolph,Homer Simpson,0,,,,,,,,,,,,
3,Rudolph,Homer Simpson,0,,,,,,,,,,,,
4,Rudolph,Homer Simpson,0,,,,,,,,,,,,
5,Rudolph,Homer Simpson,0,,,,,,,,,,,,
6,Rudolph,Homer Simpson,0,,,,,,,,,,,,
3,Rudolph,Italian Ice,0,,,,,,,,,,,,
4,Rudolph,Italian Ice,0,,,,,,,,,,,,
5,Rudolph,Italian Ice,0,,,,,,,,,,,,
6,Rudolph,Italian Ice,0,,,,,,,,,,,,
0,Rudolph,Mapquest,0,,,,,,,,,,,,
3,Rudolph,Mapquest,0,,,,,,,,,,,,
4,Rudolph,Mapquest,0,,,,,,,,,,,,
5,Rudolph,Mapquest,0,,,,,,,,,,,,
6,Rudolph,Mapquest,0,,,,,,,,,,,,
3,Rudolph,Napster,0,,,,,,,,,,,,
4,Rudolph,Napster,0,,,,,,,,,,,,
5,Rudolph,Napster,0,,,,,,,,,,,,
6,Rudolph,Napster,0,,,,,,,,,,,,
3,Rudolph,Nickelback,0,,,,,,,,,,,,
4,Rudolph,Nickelback,0,,,,,,,,,,,,
5,Rudolph,Nickelback,0,,,,,,,,,,,,
6,Rudolph,Nickelback,0,,,,,,,,,,,,
3,Rudolph,Ricola,0,,,,,,,,,,,,
4,Rudolph,Ricola,0,,,,,,,,,,,,
5,Rudolph,Ricola,0,,,,,,,,,,,,
6,Rudolph,Ricola,0,,,,,,,,,,,,
3,Rudolph,Ringo,0,,,,,,,,,,,,
4,Rudolph,Ringo,0,,,,,,,,,,,,
5,Rudolph,Ringo,0,,,,,,,,,,,,
6,Rudolph,Ringo,0,,,,,,,,,,,,
3,Rudolph,Slapshot,0,,,,,,,,,,,,
4,Rudolph,Slapshot,0,,,,,,,,,,,,
5,Rudolph,Slapshot,0,,,,,,,,,,,,
6,Rudolph,Slapshot,0,,,,,,,,,,,,
0,Rudolph,Spud,0,,,,,,,,,,,,
1,Rudolph,Spud,0,,,,,,,,,,,,
2,Rudolph,Spud,0,,,,,,,,,,,,
3,Rudolph,Spud,0,,,,,,,,,,,,
4,Rudolph,Spud,0,,,,,,,,,,,,
5,Rudolph,Spud,0,,,,,,,,,,,,
6,Rudolph,Spud,0,,,,,,,,,,,,
3,Rudolph,Underdog,0,,,,,,,,,,,,
4,Rudolph,Underdog,0,,,,,,,,,,,,
5,Rudolph,Underdog,0,,,,,,,,,,,,
6,Rudolph,Underdog,0,,,,,,,,,,,,
3,Vixen,5-Putt,0,,,,,,,,,,,,
4,Vixen,5-Putt,0,,,,,,,,,,,,
5,Vixen,5-Putt,0,,,,,,,,,,,,
6,Vixen,5-Putt,0,,,,,,,,,,,,
3,Vixen,Blue Gill,0,,,,,,,,,,,,
4,Vixen,Blue Gill,0,,,,,,,,,,,,
5,Vixen,Blue Gill,0,,,,,,,,,,,,
6,Vixen,Blue Gill,0,,,,,,,,,,,,
3,Vixen,Broomstick,0,,,,,,,,,,,,
4,Vixen,Broomstick,0,,,,,,,,,,,,
5,Vixen,Broomstick,0,,,,,,,,,,,,
6,Vixen,Broomstick,0,,,,,,,,,,,,
0,Vixen,Den Mother,0,,,,,,,,,,,,
2,Vixen,Den Mother,0,,,,,,,,,,,,
3,Vixen,Den Mother,0,,,,,,,,,,,,
4,Vixen,Den Mother,0,,,,,,,,,,,,
5,Vixen,Den Mother,0,,,,,,,,,,,,
6,Vixen,Den Mother,0,,,,,,,,,,,,
3,Vixen,Dilly Dilly,0,,,,,,,,,,,,
4,Vixen,Dilly Dilly,0,,,,,,,,,,,,
5,Vixen,Dilly Dilly,0,,,,,,,,,,,,
6,Vixen,Dilly Dilly,0,,,,,,,,,,,,
0,Vixen,Dipstick,0,,,,,,,,,,,,
1,Vixen,Dipstick,0,,,,,,,,,,,,
2,Vixen,Dipstick,0,,,,,,,,,,,,
3,Vixen,Dipstick,0,,,,,,,,,,,,
4,Vixen,Dipstick,0,,,,,,,,,,,,
5,Vixen,Dipstick,0,,,,,,,,,,,,
6,Vixen,Dipstick,0,,,,,,,,,,,,
3,Vixen,Fish Tape,0,,,,,,,,,,,,
4,Vixen,Fish Tape,0,,,,,,,,,,,,
5,Vixen,Fish Tape,0,,,,,,,,,,,,
6,Vixen,Fish Tape,0,,,,,,,,,,,,
2,Vixen,Ginga,0,,,,,,,,,,,,
3,Vixen,Ginga,0,,,,,,,,,,,,
4,Vixen,Ginga,0,,,,,,,,,,,,
5,Vixen,Ginga,0,,,,,,,,,,,,
6,Vixen,Ginga,0,,,,,,,,,,,,
2,Vixen,Go Daddy,0,,,,,,,,,,,,
3,Vixen,Go Daddy,0,,,,,,,,,,,,
4,Vixen,Go Daddy,0,,,,,,,,,,,,
5,Vixen,Go Daddy,0,,,,,,,,,,,,
6,Vixen,Go Daddy,0,,,,,,,,,,,,
2,Vixen,Hackman,0,,,,,,,,,,,,
3,Vixen,Hackman,0,,,,,,,,,,,,
4,Vixen,Hackman,0,,,,,,,,,,,,
5,Vixen,Hackman,0,,,,,,,,,,,,
6,Vixen,Hackman,0,,,,,,,,,,,,
0,Vixen,Hat Trick,0,,,,,,,,,,,,
3,Vixen,Hat Trick,0,,,,,,,,,,,,
4,Vixen,Hat Trick,0,,,,,,,,,,,,
5,Vixen,Hat Trick,0,,,,,,,,,,,,
6,Vixen,Hat Trick,0,,,,,,,,,,,,
0,Vixen,Hydrant,0,,,,,,,,,,,,
3,Vixen,Hydrant,0,,,,,,,,,,,,
4,Vixen,Hydrant,0,,,,,,,,,,,,
5,Vixen,Hydrant,0,,,,,,,,,,,,
6,Vixen,Hydrant,0,,,,,,,,,,,,
0,Vixen,Kindle,0,,,,,,,,,,,,
2,Vixen,Kindle,0,,,,,,,,,,,,
3,Vixen,Kindle,0,,,,,,,,,,,,
4,Vixen,Kindle,0,,,,,,,,,,,,
5,Vixen,Kindle,0,,,,,,,,,,,,
6,Vixen,Kindle,0,,,,,,,,,,,,
1,Vixen,Ollie,0,,,,,,,,,,,,
2,Vixen,Ollie,0,,,,,,,,,,,,
3,Vixen,Ollie,0,,,,,,,,,,,,
4,Vixen,Ollie,0,,,,,,,,,,,,
5,Vixen,Ollie,0,,,,,,,,,,,,
6,Vixen,Ollie,0,,,,,,,,,,,,
3,Vixen,Quatro,0,,,,,,,,,,,,
4,Vixen,Quatro,0,,,,,,,,,,,,
5,Vixen,Quatro,0,,,,,,,,,,,,
6,Vixen,Quatro,0,,,,,,,,,,,,
3,Vixen,Scuba Steve,0,,,,,,,,,,,,
4,Vixen,Scuba Steve,0,,,,,,,,,,,,
5,Vixen,Scuba Steve,0,,,,,,,,,,,,
6,Vixen,Scuba Steve,0,,,,,,,,,,,,
0,Vixen,SoccerMom,0,,,,,,,,,,,,
3,Vixen,SoccerMom,0,,,,,,,,,,,,
4,Vixen,SoccerMom,0,,,,,,,,,,,,
5,Vixen,SoccerMom,0,,,,,,,,,,,,
6,Vixen,SoccerMom,0,,,,,,,,,,,,
0,Vixen,TPS Report,0,,,,,,,,,,,,
3,Vixen,TPS Report,0,,,,,,,,,,,,
4,Vixen,TPS Report,0,,,,,,,,,,,,
5,Vixen,TPS Report,0,,,,,,,,,,,,
6,Vixen,TPS Report,0,,,,,,,,,,,,
3,Vixen,Tweety,0,,,,,,,,,,,,
4,Vixen,Tweety,0,,,,,,,,,,,,
5,Vixen,Tweety,0,,,,,,,,,,,,
6,Vixen,Tweety,0,,,,,,,,,,,,
3,Vixen,vern,0,,,,,,,,,,,,
4,Vixen,vern,0,,,,,,,,,,,,
5,Vixen,vern,0,,,,,,,,,,,,
6,Vixen,vern,0,,,,,,,,,,,,
