date,week,Team,user_name,ao,type,points,notes
2025-11-03,1,Comet,Happy Camper,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Happy Camper,ao-the-ridge,1stf,3,ao-the-ridge - Peterbilt 54 Reps Ladder of Pain
2025-11-04,1,Comet,Happy Camper,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Comet,Happy Camper,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Comet,Happy Camper,ao-dmz,1stf,3,ao-dmz - Dilly's burpees
2025-11-06,1,Comet,Happy Camper,ao-the-ridge,workout Q,1,Q
2025-11-06,1,Comet,Happy Camper,ao-the-ridge,1stf,3,ao-the-ridge - Happy Camper - Parking Lot Pain - ??
2025-11-06,1,Comet,Happy Camper,rg_ec2,ec,2,"EC, noice!"
2025-11-07,1,Comet,Happy Camper,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-07,1,Comet,Happy Camper,3rd-f,3rdf,5,pantry Friday
2025-11-07,1,Comet,Happy Camper,2nd-f,2ndf,5,1st Friday at Werk Force
2025-11-07,1,Comet,Happy Camper,ao-da-grizz,1stf,3,ao-da-grizz - Grizzly morning with Celine
2025-11-07,1,Comet,Happy Camper,3rd-f-qsource,qs,5,QS
2025-11-01,0,Prancer,Dilbert,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Dilbert,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Prancer,Dilbert,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Prancer,Dilbert,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Prancer,Dilbert,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Prancer,Dilbert,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-04,1,Prancer,Dilbert,ao-the-colosseum,1stf,3,ao-the-colosseum - Bunker’s Beatdown
2025-11-04,1,Prancer,Dilbert,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Prancer,Dilbert,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-05,1,Prancer,Dilbert,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Prancer,Dilbert,3rd-f-qsource,qs,5,QS
2025-11-05,1,Prancer,Dilbert,downrange,1stf,3,downrange - outpost vq chicken fat
2025-11-06,1,Prancer,Dilbert,ao-the-colosseum,1stf,3,ao-the-colosseum - Add 5 Reps
2025-11-06,1,Prancer,Dilbert,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Prancer,Dilbert,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Prancer,Dilbert,2nd-f,2ndf,5,Aurelios Pizza Buffet Lunch
2025-11-07,1,Prancer,Dilbert,ao-the-ridge,1stf,3,ao-the-ridge - Den mothers Friday
2025-11-07,1,Prancer,Dilbert,3rd-f,3rdf,5,pantry Friday
2025-11-03,1,Blitzen,Derailed,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-03,1,Blitzen,Derailed,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Blitzen,Derailed,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-05,1,Blitzen,Derailed,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Blitzen,Derailed,3rd-f,3rdf,5,pantry Friday
2025-11-07,1,Blitzen,Derailed,2nd-f,2ndf,5,Aurelios Pizza Buffet Lunch
2025-11-07,1,Blitzen,Derailed,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-07,1,Blitzen,Derailed,rg_ec2,ec,2,"EC, noice!"
2025-11-07,1,Blitzen,Derailed,rg_popup,popup,3,YAY! You did the popup!
2025-11-01,0,Comet,Tighty Whities,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Comet,Tighty Whities,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-03,1,Comet,Tighty Whities,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Comet,Tighty Whities,ao-the-colosseum,1stf,3,ao-the-colosseum - Bunker’s Beatdown
2025-11-05,1,Comet,Tighty Whities,2nd-f,2ndf,5,Weiner Wednesday Was Wonderful
2025-11-05,1,Comet,Tighty Whities,3rd-f-qsource,qs,5,QS
2025-11-05,1,Comet,Tighty Whities,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-06,1,Comet,Tighty Whities,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-07,1,Comet,Tighty Whities,3rd-f,3rdf,5,pantry Friday
2025-11-07,1,Comet,Tighty Whities,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-07,1,Comet,Tighty Whities,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Comet,Tighty Whities,rg_popup,popup,3,YAY! You did the popup!
2025-11-01,0,Dancer,Hodl,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dancer,Hodl,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dancer,Hodl,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dancer,Hodl,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Dancer,Hodl,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-03,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Dancer,Hodl,ao-the-ridge,1stf,3,ao-the-ridge - Algorithms 3 station BC
2025-11-04,1,Dancer,Hodl,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Dancer,Hodl,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-04,1,Dancer,Hodl,rg_popup,popup,3,YAY! You did the popup!
2025-11-05,1,Dancer,Hodl,3rd-f-qsource,qs,5,QS
2025-11-05,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Dancer,Hodl,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-05,1,Dancer,Hodl,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-06,1,Dancer,Hodl,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Dancer,Hodl,,Around The World,5,"('ao-the-olympiad', 'ao-el-coyote', 'ao-the-ridge', 'ao-black-rock', 'ao-the-silo')"
2025-11-06,1,Dancer,Hodl,,sixpack bonus,4,"('ao-the-ridge', 'ao-el-coyote', 'ao-black-rock', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad')"
2025-11-06,1,Dancer,Hodl,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-06,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Dancer,Hodl,,sixpack bonus,1,"('ao-the-ridge', 'ao-el-coyote', 'ao-black-rock', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad', 'downrange')"
2025-11-06,1,Dancer,Hodl,downrange,1stf,3,downrange - EEBC The Wood
2025-11-07,1,Dancer,Hodl,,sixpack bonus,1,"('ao-the-ridge', 'ao-el-coyote', 'ao-black-rock', 'ao-the-silo', 'ao-el-coyote', 'ao-the-olympiad', 'downrange', 'ao-the-colosseum')"
2025-11-07,1,Dancer,Hodl,ao-the-colosseum,1stf,3,ao-the-colosseum - Party In a Bottle’s 4 Corner Gun Show
2025-11-07,1,Dancer,Hodl,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Dancer,Hodl,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-07,1,Dancer,Hodl,3rd-f,3rdf,5,pantry Friday
2025-11-01,0,Dasher,Scratch and Dent,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Scratch and Dent,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Scratch and Dent,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dasher,Scratch and Dent,rg_ec3,ec,0,EC points already earned today
2025-11-01,0,Dasher,Scratch and Dent,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Scratch and Dent,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Dasher,Scratch and Dent,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-02,1,Dasher,Scratch and Dent,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Dasher,Scratch and Dent,3rd-f,3rdf,5,Feed Meta’s Starving Children
2025-11-03,1,Dasher,Scratch and Dent,ao-the-silo,1stf,3,ao-the-silo - RDG week1
2025-11-03,1,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Dasher,Scratch and Dent,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Dasher,Scratch and Dent,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-04,1,Dasher,Scratch and Dent,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-05,1,Dasher,Scratch and Dent,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-05,1,Dasher,Scratch and Dent,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-05,1,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Dasher,Scratch and Dent,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Dasher,Scratch and Dent,rg_ec2,ec,2,"EC, noice!"
2025-11-06,1,Dasher,Scratch and Dent,3rd-f-qsource,qs,5,QS
2025-11-06,1,Dasher,Scratch and Dent,,Around The World,5,"('ao-the-olympiad', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum', 'ao-the-silo')"
2025-11-06,1,Dasher,Scratch and Dent,,sixpack bonus,4,"('ao-the-silo', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-olympiad')"
2025-11-06,1,Dasher,Scratch and Dent,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-06,1,Dasher,Scratch and Dent,rg_ec3,ec,0,EC points already earned today
2025-11-07,1,Dasher,Scratch and Dent,,sixpack bonus,1,"('ao-the-silo', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum', 'ao-el-coyote', 'ao-the-olympiad', 'ao-the-grove')"
2025-11-07,1,Dasher,Scratch and Dent,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-07,1,Dasher,Scratch and Dent,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Dasher,Scratch and Dent,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-07,1,Dasher,Scratch and Dent,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-07,1,Dasher,Scratch and Dent,3rd-f,3rdf,0,3rd F already achieved this week
2025-11-01,0,Dasher,Old Maid,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Old Maid,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Dasher,Old Maid,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dasher,Old Maid,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Old Maid,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Dasher,Old Maid,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Dasher,Old Maid,rg_popup,popup,0,popup already achieved this week
2025-11-02,1,Dasher,Old Maid,2nd-f,2ndf,5,Olive Oyl move part 1
2025-11-02,1,Dasher,Old Maid,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Dasher,Old Maid,ao-the-silo,1stf,3,ao-the-silo - RDG week1
2025-11-03,1,Dasher,Old Maid,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Dasher,Old Maid,3rd-f,3rdf,5,Feed Meta’s Starving Children
2025-11-04,1,Dasher,Old Maid,ao-the-colosseum,1stf,3,ao-the-colosseum - Bunker’s Beatdown
2025-11-05,1,Dasher,Old Maid,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-05,1,Dasher,Old Maid,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Dasher,Old Maid,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-06,1,Dasher,Old Maid,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-07,1,Dasher,Old Maid,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-07,1,Dasher,Old Maid,ao-the-grove,workout Q,1,Q
2025-11-07,1,Dasher,Old Maid,ao-the-grove,1stf,3,ao-the-grove - Double Elevens
2025-11-01,0,Prancer,Spit Valve,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Spit Valve,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,workout Q,1,Q
2025-11-01,0,Prancer,Spit Valve,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-02,1,Prancer,Spit Valve,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Prancer,Spit Valve,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Prancer,Spit Valve,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Prancer,Spit Valve,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-03,1,Prancer,Spit Valve,3rd-f,3rdf,5,Feed Meta’s Starving Children
2025-11-03,1,Prancer,Spit Valve,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-04,1,Prancer,Spit Valve,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Prancer,Spit Valve,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-06,1,Prancer,Spit Valve,3rd-f-qsource,QSource Q,1,QSQ
2025-11-06,1,Prancer,Spit Valve,3rd-f-qsource,qs,5,QS
2025-11-06,1,Prancer,Spit Valve,ao-el-coyote,workout Q,1,Q
2025-11-06,1,Prancer,Spit Valve,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Prancer,Spit Valve,ao-the-colosseum,1stf,3,ao-the-colosseum - Add 5 Reps
2025-11-06,1,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Prancer,Spit Valve,,sixpack bonus,4,"('ao-the-grove', 'ao-el-coyote', 'ao-the-silo', 'ao-el-coyote', 'ao-the-colosseum', 'downrange')"
2025-11-06,1,Prancer,Spit Valve,downrange,1stf,3,downrange - EEBC The Wood
2025-11-07,1,Prancer,Spit Valve,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Prancer,Spit Valve,,Around The World,5,"('ao-the-grove', 'downrange', 'ao-el-coyote', 'ao-da-grizz', 'ao-the-colosseum', 'ao-the-silo')"
2025-11-07,1,Prancer,Spit Valve,,sixpack bonus,1,"('ao-the-grove', 'ao-el-coyote', 'ao-the-silo', 'ao-el-coyote', 'ao-the-colosseum', 'downrange', 'ao-da-grizz')"
2025-11-07,1,Prancer,Spit Valve,ao-da-grizz,1stf,3,ao-da-grizz - Grizzly morning with Celine
2025-11-03,1,Cupid,Great Clips,3rd-f,3rdf,5,Feed Meta’s Starving Children
2025-11-03,1,Cupid,Great Clips,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-06,1,Cupid,Great Clips,ao-the-olympiad,1stf,3,ao-the-olympiad - Bob Villa’s RDG Bootcamp
2025-11-01,0,Prancer,Nemo,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Prancer,Nemo,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Prancer,Nemo,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Prancer,Nemo,2nd-f,2ndf,5,Bears and Pizza
2025-11-03,1,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Prancer,Nemo,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-03,1,Prancer,Nemo,3rd-f,3rdf,5,Feed Meta’s Starving Children
2025-11-04,1,Prancer,Nemo,3rd-f-qsource,qs,5,QS
2025-11-04,1,Prancer,Nemo,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-04,1,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Prancer,Nemo,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-05,1,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Prancer,Nemo,ao-the-silo,workout Q,1,Q
2025-11-05,1,Prancer,Nemo,ao-the-silo,1stf,3,ao-the-silo - Nemo’s 4 Station Beat Down
2025-11-06,1,Prancer,Nemo,ao-el-coyote,1stf,3,ao-el-coyote - Spit Valve ruck/run pt
2025-11-06,1,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Prancer,Nemo,,Around The World,5,"('ao-the-grove', 'ao-el-coyote', 'ao-black-rock', 'ao-the-colosseum', 'ao-the-silo')"
2025-11-06,1,Prancer,Nemo,,sixpack bonus,4,"('ao-the-grove', 'ao-black-rock', 'ao-el-coyote', 'ao-the-silo', 'ao-el-coyote', 'ao-the-colosseum')"
2025-11-06,1,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Add 5 Reps
2025-11-07,1,Prancer,Nemo,,sixpack bonus,1,"('ao-the-grove', 'ao-black-rock', 'ao-el-coyote', 'ao-the-silo', 'ao-el-coyote', 'ao-the-colosseum', 'ao-the-colosseum')"
2025-11-07,1,Prancer,Nemo,ao-the-colosseum,1stf,3,ao-the-colosseum - Party In a Bottle’s 4 Corner Gun Show
2025-11-07,1,Prancer,Nemo,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Prancer,Nemo,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dasher,Norm,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Dasher,Norm,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Dasher,Norm,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dasher,Norm,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Dasher,Norm,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Norm,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Norm,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Norm,rg_ec3,ec,0,EC points already earned today
2025-11-02,1,Dasher,Norm,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Dasher,Norm,rg_popup,popup,0,popup already achieved this week
2025-11-03,1,Dasher,Norm,rg_ec3,ec,3,"EC, noice!"
2025-11-03,1,Dasher,Norm,downrange,1stf,3,downrange - F3 Chaminwood The Island + Wood
2025-11-04,1,Dasher,Norm,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Dasher,Norm,rg_ec3,ec,3,"EC, noice!"
2025-11-06,1,Dasher,Norm,rg_ec3,ec,3,"EC, noice!"
2025-11-07,1,Dasher,Norm,downrange,1stf,3,downrange - Three Rivers Friday
2025-11-07,1,Dasher,Norm,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Unknown Team,FINCH,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-03,1,Unknown Team,FINCH,downrange,1stf,3,downrange - The Snowbirds Arrive
2025-11-03,1,Unknown Team,FINCH,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Unknown Team,FINCH,downrange,1stf,3,downrange - Dora with Finch
2025-11-07,1,Unknown Team,FINCH,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Trifecta,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Dasher,Trifecta,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Dasher,Trifecta,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Trifecta,rg_ec3,ec,0,EC points already earned today
2025-11-02,1,Dasher,Trifecta,rg_popup,popup,3,YAY! You did the popup!
2025-11-04,1,Dasher,Trifecta,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-11-05,1,Dasher,Trifecta,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-07,1,Dasher,Trifecta,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Cupid,Caboose,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Cupid,Caboose,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Cupid,Caboose,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Cupid,Caboose,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Cupid,Caboose,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-02,1,Cupid,Caboose,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Cupid,Caboose,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-04,1,Cupid,Caboose,rg_popup,popup,3,YAY! You did the popup!
2025-11-01,0,Rudolph,Ricola,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Rudolph,Ricola,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-01,0,Rudolph,Ricola,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Rudolph,Ricola,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Rudolph,Ricola,rg_hardshit,hardsh!t,10,I'll bet you're tired now!
2025-11-01,0,Rudolph,Ricola,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Rudolph,Ricola,rg_popup,popup,3,YAY! You did the popup!
2025-11-03,1,Rudolph,Ricola,downrange,1stf,3,downrange - F3 Chaminwood The Island + Wood
2025-11-03,1,Rudolph,Ricola,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Rudolph,Ricola,downrange,1stf,3,downrange - Three Rivers Frankenstein VQ
2025-11-04,1,Rudolph,Ricola,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Rudolph,Ricola,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-05,1,Rudolph,Ricola,downrange,1stf,4,downrange - BD - Chaminwood - The Island
2025-11-05,1,Rudolph,Ricola,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Unknown Team,Dutch Boy,2nd-f,2ndf,5,Plankton’s Texas Hold’em tourney
2025-11-01,0,Dasher,Jellystone,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-01,0,Dasher,Jellystone,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Dasher,Jellystone,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-01,0,Dasher,Jellystone,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Dasher,Jellystone,ao-the-colosseum,1stf,3,ao-the-colosseum - Spit Valves Bootcamp
2025-11-01,0,Dasher,Jellystone,rg_ec3,ec,0,EC points already earned today
2025-11-02,1,Dasher,Jellystone,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Dasher,Jellystone,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Dasher,Jellystone,rg_popup,popup,0,popup already achieved this week
2025-11-02,1,Dasher,Jellystone,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Dasher,Jellystone,ao-the-silo,1stf,3,ao-the-silo - RDG week1
2025-11-03,1,Dasher,Jellystone,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Dasher,Jellystone,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Dasher,Jellystone,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-04,1,Dasher,Jellystone,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Dasher,Jellystone,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-05,1,Dasher,Jellystone,ao-the-colosseum,1stf,3,"ao-the-colosseum - Singers Recover, Recover Ruck Club"
2025-11-05,1,Dasher,Jellystone,rg_ec3,ec,3,"EC, noice!"
2025-11-01,0,Rudolph,Ringo,2nd-f,2ndf,5,Post convergence Food and Fellowship
2025-11-01,0,Rudolph,Ringo,ao-the-colosseum,1stf,3,ao-the-colosseum - Fall Convergence 2025
2025-11-02,1,Rudolph,Ringo,2nd-f,2ndf,5,Bears Game at Rosatis
2025-11-02,1,Rudolph,Ringo,rg_3rdf_donation,Donation,3,"$$, way to be generous!"
2025-11-02,1,Rudolph,Ringo,rg_popup,popup,3,YAY! You did the popup!
2025-11-02,1,Rudolph,Ringo,rg_popup,popup,0,popup already achieved this week
2025-11-02,1,Rudolph,Ringo,2nd-f,2ndf,0,2nd F already achieved this week
2025-11-03,1,Rudolph,Ringo,ao-the-grove,1stf,3,ao-the-grove - The Eternal Circle of Chaos
2025-11-03,1,Rudolph,Ringo,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Rudolph,Ringo,ao-el-coyote,1stf,3,ao-el-coyote - The games have begun
2025-11-04,1,Rudolph,Ringo,ao-black-rock,1stf,3,ao-black-rock - Foreclosure Pearls Bootcamp
2025-11-04,1,Rudolph,Ringo,rg_ec3,ec,3,"EC, noice!"
2025-11-04,1,Rudolph,Ringo,rg_3rdf_donation,Donation,0,Donation already achieved this week
