date,week,ao_id,q_user_id,user_id,ao,points,type,user_name,Team,FNGflag
2025-07-16,1,C06FH4FCF5Y,U03TX17L7AQ,U03TX17L7AQ,ao-ravens-nest,3.0,1stf,Foreclosure,Blitzen,0.0
2025-07-16,1,C06FH4FCF5Y,U03TX17L7AQ,U041T99TNTC,ao-ravens-nest,3.0,1stf,YellowPages,Dancer,0.0
2025-07-16,1,C02B4U0M71N,U016ZUU67BN,U05TUKL5N87,ao-the-ridge,3.0,1stf,Zimmer,Rudolph,0.0
2025-07-16,1,C06FH4FCF5Y,U03TX17L7AQ,U06GZ8ECZC5,ao-ravens-nest,3.0,1stf,Boomer,Rudolph,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U05C8DP6YS0,ao-the-olympiad,3.0,1stf,Algorithm,Cupid,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U056VUVJ63D,ao-the-olympiad,3.0,1stf,Napster,Blitzen,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U051330RY2J,ao-the-olympiad,3.0,1stf,Depends (3rdF Q),Cupid,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U04Q01BPTPE,ao-the-olympiad,3.0,1stf,Olive Oyl,Comet,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U040Y3RQPNJ,ao-the-olympiad,3.0,1stf,Six Sheets,Rudolph,0.0
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U087CHQLZ7B,ao-the-ridge,3.0,1stf,Scratch and Dent,Prancer,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U03FQ2U8UJK,ao-the-olympiad,3.0,1stf,Mapquest,Dancer,0.0
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U07LY4K586M,ao-the-ridge,3.0,1stf,Moist,Rudolph,0.0
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U07CY9BC4UV,ao-the-ridge,3.0,1stf,Hydrant,Comet,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U07RD0ACG80,ao-the-olympiad,3.0,1stf,Nemo,Rudolph,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U03SX99V3PU,ao-the-olympiad,3.0,1stf,Meta,Dancer,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U08TD9DD6M6,ao-the-olympiad,3.0,1stf,Scuba Steve,Rudolph,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U06H3QB4KMY,ao-el-coyote,3.0,1stf,Mahomes,Blitzen,0.0
2025-07-17,1,C02DNLUQN9Y,U05FZ4QEFG9,U05FZ4QEFG9,ao-black-diamond,4.0,1stf,Tweety,Vixen,0.0
2025-07-17,1,C02DNLUQN9Y,U05FZ4QEFG9,U06K8PKQGA1,ao-black-diamond,4.0,1stf,Duck Hunt,Dasher,0.0
2025-07-17,1,C02DNLUQN9Y,U05FZ4QEFG9,U070NTWF7G8,ao-black-diamond,4.0,1stf,Foghorn,Comet,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U019MT194E7,ao-el-coyote,3.0,1stf,Jellystone,Dancer,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U03765UPB8C,ao-el-coyote,3.0,1stf,Chum Bucket,Prancer,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U03SX99V3PU,ao-el-coyote,3.0,1stf,Meta,Dancer,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U04RQB0TXFS,ao-el-coyote,3.0,1stf,Hot Lava,Cupid,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U04U8EGCQS1,ao-el-coyote,3.0,1stf,Manhole,Olive,0.0
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U095K6T98P9,ao-el-coyote,3.0,1stf,Intern,Unknown Team,
2025-07-17,1,C06SUFPUNTZ,U06H3QB4KMY,U09699HEA4E,ao-el-coyote,3.0,1stf,FLYER,Unknown Team,
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U05GFSH6BC2,ao-the-ridge,3.0,1stf,Ink Jet,Dasher,0.0
2025-07-17,1,C02DNLUQN9Y,U05FZ4QEFG9,U03TX17L7AQ,ao-black-diamond,4.0,1stf,Foreclosure,Blitzen,0.0
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U03TYSW2933,ao-the-ridge,3.0,1stf,The Worm,Rudolph,0.0
2025-07-17,1,C02A0HGC4PR,U040Y3RQPNJ,U05TUKL5N87,ao-the-olympiad,3.0,1stf,Zimmer,Rudolph,0.0
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U017E4NMFQV,ao-the-ridge,3.0,1stf,Hanger,Cupid,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U016890PYHM,ao-the-colosseum,3.0,1stf,Bedpan,Olive,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U016VPSQSFR,ao-the-colosseum,3.0,1stf,Trickle,Dancer,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U016ZUU67BN,ao-the-colosseum,3.0,1stf,5-Putt,Dancer,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U0171KQRB6D,ao-the-colosseum,3.0,1stf,vern,Dasher,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U017HR8U5RS,ao-the-colosseum,3.0,1stf,SkidMark,Vixen,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U017QPPJVJ5,ao-the-colosseum,3.0,1stf,Bob Villa,Comet,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U018377K57S,ao-the-colosseum,3.0,1stf,Spirit,Cupid,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U019MT194E7,ao-the-colosseum,3.0,1stf,Jellystone,Dancer,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U01E40PTNFJ,ao-the-colosseum,3.0,1stf,Bunker,Vixen,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U02A96W697X,ao-the-colosseum,3.0,1stf,Dauber,Donner,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U02F2UV0MCL,ao-the-colosseum,3.0,1stf,Blue Gill,Cupid,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U03U8N4P5G8,ao-the-colosseum,3.0,1stf,Flo,Comet,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U0178E2951T,ao-the-colosseum,3.0,1stf,Blowfish,Unknown Team,
2025-07-17,1,C02B4U0M71N,U0186PNUG3T,U0186PNUG3T,ao-the-ridge,3.0,1stf,Hackman,Donner,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U0536BG9AMU,ao-the-colosseum,3.0,1stf,TruGreen,Cupid,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U095MNVG2R5,ao-the-colosseum,3.0,1stf,Kidney Beans,Unknown Team,
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U095K6T98P9,ao-the-colosseum,3.0,1stf,Intern,Unknown Team,
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U07DTG7DY07,ao-the-colosseum,3.0,1stf,Dr. Feelgood,Blitzen,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U075J9NN91N,ao-the-colosseum,3.0,1stf,Pop-Tart (F3 Outlands),Unknown Team,
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U0950RW8JHX,ao-the-colosseum,3.0,1stf,Eliot Ness,Unknown Team,
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U06H3QB4KMY,ao-the-colosseum,3.0,1stf,Mahomes,Blitzen,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U06A1RN2DQF,ao-the-colosseum,3.0,1stf,Hank Hill,Dasher,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U061CBW96MA,ao-the-colosseum,3.0,1stf,Singer,Prancer,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U05LL7ESE79,ao-the-colosseum,3.0,1stf,Cutler,Vixen,0.0
2025-07-17,1,C02AC8PS1T7,U017QPPJVJ5,U070Z12249H,ao-the-colosseum,3.0,1stf,Xena- Warrior Princess,Olive,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U041T99TNTC,ao-da-grizz,3.0,1stf,YellowPages,Dancer,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U080FGLKUH5,ao-da-grizz,3.0,1stf,Hodl,Olive,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U06A1RN2DQF,ao-da-grizz,3.0,1stf,Hank Hill,Dasher,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U06GZ8ECZC5,ao-da-grizz,3.0,1stf,Boomer,Rudolph,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U06K8PKQGA1,ao-da-grizz,3.0,1stf,Duck Hunt,Dasher,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U077RQMTNG3,ao-da-grizz,3.0,1stf,Celine Dion,Comet,0.0
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U02A96W697X,ao-the-ridge,3.0,1stf,Dauber,Donner,0.0
2025-07-18,1,C02A0HGC4PR,U071GSVM24B,U02LGCKH24W,ao-the-olympiad,3.0,1stf,Sensodyne,Prancer,0.0
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U040R8S1N6P,ao-the-ridge,3.0,1stf,Dilbert,Vixen,0.0
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U06H3QB4KMY,ao-the-ridge,3.0,1stf,Mahomes,Blitzen,0.0
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U07BTHWFLGZ,ao-the-ridge,3.0,1stf,Bill Nye,Olive,0.0
2025-07-18,1,C02A0HGC4PR,U071GSVM24B,U017QPPJVJ5,ao-the-olympiad,3.0,1stf,Bob Villa,Comet,0.0
2025-07-18,1,C02A0HGC4PR,U071GSVM24B,U056VUVJ63D,ao-the-olympiad,3.0,1stf,Napster,Blitzen,0.0
2025-07-18,1,C02A0HGC4PR,U071GSVM24B,U071GSVM24B,ao-the-olympiad,3.0,1stf,Spit Valve,Blitzen,0.0
2025-07-18,1,C0329PXMA6T,U03KV19V5JS,U03KV19V5JS,ao-da-grizz,3.0,1stf,Cowbell,Vixen,0.0
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U02F2UV0MCL,ao-the-ridge,3.0,1stf,Blue Gill,Cupid,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U092LRKGN2E,ao-the-grove,3.0,1stf,Pearl,Unknown Team,
2025-07-18,1,C02B4U0M71N,U06H3QB4KMY,U06GZE2D66R,ao-the-ridge,3.0,1stf,Sparky,Donner,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U04RBT6T8RJ,ao-the-grove,3.0,1stf,Old Maid,Rudolph,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U019Y7P6XPF,ao-the-colosseum,3.0,1stf,Foundation,Vixen,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U02H51CJS30,ao-the-colosseum,3.0,1stf,Pull-up,Donner,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U05TUKL5N87,ao-the-grove,3.0,1stf,Zimmer,Rudolph,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U07RD0ACG80,ao-the-colosseum,3.0,1stf,Nemo,Rudolph,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U089QSWGZ7Z,ao-the-colosseum,3.0,1stf,Wet Bandit,Prancer,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U08TD9DD6M6,ao-the-colosseum,3.0,1stf,Scuba Steve,Rudolph,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U017E4NMFQV,ao-the-grove,3.0,1stf,Hanger,Cupid,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U018098KAAC,ao-the-grove,3.0,1stf,Sparkler,Comet,0.0
2025-07-18,1,C02AC8PS1T7,U019Y7P6XPF,U05UDL3EVGR,ao-the-colosseum,3.0,1stf,Peashooter,Comet,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U01E40PTNFJ,ao-the-grove,3.0,1stf,Bunker,Vixen,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U02KN9HUSE6,ao-the-grove,3.0,1stf,Soft Hands,Dasher,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U02NBKHN3NK,ao-the-grove,3.0,1stf,Dungeon Master,Dancer,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U03765UPB8C,ao-the-grove,3.0,1stf,Chum Bucket,Prancer,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U03TX17L7AQ,ao-the-grove,3.0,1stf,Foreclosure,Blitzen,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U040Y3RQPNJ,ao-the-grove,3.0,1stf,Six Sheets,Rudolph,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U04H3PWJN5A,ao-the-grove,3.0,1stf,Juanita,Dasher,0.0
2025-07-18,1,C04PLDCTSJV,U02KN9HUSE6,U01ANAL4DUL,ao-the-grove,3.0,1stf,Storm Chaser,Donner,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U04H3PWJN5A,ao-the-colosseum,3.0,1stf,Juanita,Dasher,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U05LL7ESE79,ao-the-colosseum,3.0,1stf,Cutler,Vixen,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U0603QP17QE,ao-the-colosseum,3.0,1stf,Ecto Cooler,Comet,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U06A1RN2DQF,ao-the-colosseum,3.0,1stf,Hank Hill,Dasher,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U06GZ8ECZC5,ao-the-colosseum,3.0,1stf,Boomer,Rudolph,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U08TD9DD6M6,ao-the-colosseum,3.0,1stf,Scuba Steve,Rudolph,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U07698FG143,ao-the-colosseum,3.0,1stf,Ricochet,Donner,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U07ENSE9S1X,ao-the-colosseum,3.0,1stf,Great Clips,Dancer,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U08U4PQV3DJ,ao-the-colosseum,3.0,1stf,Phoenix,Vixen,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U095K6T98P9,ao-the-colosseum,3.0,1stf,Intern,Unknown Team,
2025-07-19,1,C02AC8PS1T7,U07698FG143,U095MNVG2R5,ao-the-colosseum,3.0,1stf,Kidney Beans,Unknown Team,
2025-07-19,1,C02AC8PS1T7,U07698FG143,U071GSVM24B,ao-the-colosseum,3.0,1stf,Spit Valve,Blitzen,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U080FGLKUH5,ao-the-ridge,3.0,1stf,Hodl,Olive,0.0
2025-07-19,1,C02AC8PS1T7,U07698FG143,U03T43SBJNA,ao-the-colosseum,3.0,1stf,Homer Simpson,Dancer,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U05LL7ESE79,ao-the-ridge,3.0,1stf,Cutler,Vixen,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U06A1RN2DQF,ao-the-ridge,3.0,1stf,Hank Hill,Dasher,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U03KV19V5JS,ao-da-grizz,3.0,1stf,Cowbell,Vixen,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U041T99TNTC,ao-da-grizz,3.0,1stf,YellowPages,Dancer,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U04H3PWJN5A,ao-da-grizz,3.0,1stf,Juanita,Dasher,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U06GZ8ECZC5,ao-da-grizz,3.0,1stf,Boomer,Rudolph,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U081JKWAR33,ao-da-grizz,3.0,1stf,Sailer Moon,Prancer,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U041R4GK79V,ao-da-grizz,3.0,1stf,fuzzy navel,Dancer,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U090GAA7QE6,ao-da-grizz,3.0,1stf,Laces Out,Vixen,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U0171KQRB6D,ao-the-ridge,3.0,1stf,vern,Dasher,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U017QPPJVJ5,ao-the-ridge,3.0,1stf,Bob Villa,Comet,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U03T43SBJNA,ao-the-ridge,3.0,1stf,Homer Simpson,Dancer,0.0
2025-07-19,1,C02B4U0M71N,U05LL7ESE79,U056VUVJ63D,ao-the-ridge,3.0,1stf,Napster,Blitzen,0.0
2025-07-19,1,C0329PXMA6T,U041R4GK79V,U08U4PQV3DJ,ao-da-grizz,3.0,1stf,Phoenix,Vixen,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U0186PNUG3T,ao-the-ridge,3.0,1stf,Hackman,Donner,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U080FGLKUH5,ao-the-ridge,3.0,1stf,Hodl,Olive,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U08QBC4F5C3,ao-the-ridge,3.0,1stf,Fish Tape,Olive,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U08TD9DD6M6,ao-the-ridge,3.0,1stf,Scuba Steve,Rudolph,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U01E40PTNFJ,ao-the-grove,3.0,1stf,Bunker,Vixen,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U02NBKHN3NK,ao-the-grove,3.0,1stf,Dungeon Master,Dancer,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U03765UPB8C,ao-the-grove,3.0,1stf,Chum Bucket,Prancer,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U03EPDEKY4U,ao-the-grove,3.0,1stf,Schlitz,Prancer,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U03TYSW2933,ao-the-grove,3.0,1stf,The Worm,Rudolph,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U04H3PWJN5A,ao-the-grove,3.0,1stf,Juanita,Dasher,0.0
2025-07-21,2,C04P7LRFBTM,U07RD0ACG80,U02F2UV0MCL,ao-the-silo,3.0,1stf,Blue Gill,Cupid,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U06A1RN2DQF,ao-the-grove,3.0,1stf,Hank Hill,Dasher,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U07GJC6UG1Z,ao-the-grove,3.0,1stf,Celler Dweller,Cupid,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U07LY4K586M,ao-the-grove,3.0,1stf,Moist,Rudolph,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U092LRKGN2E,ao-the-grove,3.0,1stf,Pearl,Unknown Team,
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U095MNVG2R5,ao-the-grove,3.0,1stf,Kidney Beans,Unknown Team,
2025-07-21,2,C04P7LRFBTM,U07RD0ACG80,U02H51CJS30,ao-the-silo,3.0,1stf,Pull-up,Donner,0.0
2025-07-21,2,C04P7LRFBTM,U07RD0ACG80,U07RD0ACG80,ao-the-silo,3.0,1stf,Nemo,Rudolph,0.0
2025-07-21,2,C04P7LRFBTM,U07RD0ACG80,U087CHQLZ7B,ao-the-silo,3.0,1stf,Scratch and Dent,Prancer,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U07CY9BC4UV,ao-the-ridge,3.0,1stf,Hydrant,Comet,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U05QD3D6ZK7,ao-the-grove,3.0,1stf,Caboose,Blitzen,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U073D5MRD4Z,ao-the-ridge,3.0,1stf,Hat Trick,Vixen,0.0
2025-07-21,2,C04PLDCTSJV,U03EPDEKY4U,U040R8S1N6P,ao-the-grove,3.0,1stf,Dilbert,Vixen,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U019Y7P6XPF,ao-the-ridge,3.0,1stf,Foundation,Vixen,0.0
2025-07-21,2,C02B4U0M71N,U019Y7P6XPF,U056VUVJ63D,ao-the-ridge,3.0,1stf,Napster,Blitzen,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U016890PYHM,ao-the-colosseum,3.0,1stf,Bedpan,Olive,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U016M1Z8NLE,ao-the-colosseum,3.0,1stf,Happy Camper,Olive,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U016V6KHM36,ao-the-colosseum,3.0,1stf,Dilly Dilly,Prancer,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U0171KQRB6D,ao-the-colosseum,3.0,1stf,vern,Dasher,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U017HR8U5RS,ao-the-colosseum,3.0,1stf,SkidMark,Vixen,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U017Q6TF0TB,ao-the-colosseum,3.0,1stf,Gopher,Prancer,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U017QPPJVJ5,ao-the-colosseum,3.0,1stf,Bob Villa,Comet,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U018098KAAC,ao-the-colosseum,3.0,1stf,Sparkler,Comet,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U018377K57S,ao-the-colosseum,3.0,1stf,Spirit,Cupid,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U016ZUU67BN,ao-the-colosseum,3.0,1stf,5-Putt,Dancer,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U02LGCKH24W,ao-the-colosseum,3.0,1stf,Sensodyne,Prancer,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U03TX17L7AQ,ao-the-colosseum,3.0,1stf,Foreclosure,Blitzen,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U03U8N4P5G8,ao-the-colosseum,3.0,1stf,Flo,Comet,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U040Y3RQPNJ,ao-the-colosseum,3.0,1stf,Six Sheets,Rudolph,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U04H6HMNPH9,ao-the-colosseum,3.0,1stf,Cinderella,Donner,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U05LL7ESE79,ao-the-colosseum,3.0,1stf,Cutler,Vixen,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U070NTWF7G8,ao-the-colosseum,3.0,1stf,Foghorn,Comet,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U071GSVM24B,ao-the-colosseum,3.0,1stf,Spit Valve,Blitzen,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U08RFHRKC5P,ao-the-colosseum,3.0,1stf,Alter boy,Dancer,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U02A96W697X,ao-the-colosseum,3.0,1stf,Dauber,Donner,0.0
2025-07-21,2,C02AC8PS1T7,U0171KQRB6D,U095K6T98P9,ao-the-colosseum,3.0,1stf,Intern,Unknown Team,
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U090MM9L0F4,ao-the-colosseum,3.0,1stf,Temu,Unknown Team,
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U07698FG143,ao-the-colosseum,3.0,1stf,Ricochet,Donner,0.0
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U070Z12249H,ao-the-colosseum,3.0,1stf,Xena- Warrior Princess,Olive,0.0
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U05QD3D6ZK7,ao-the-colosseum,3.0,1stf,Caboose,Blitzen,0.0
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U056VUVJ63D,ao-the-colosseum,3.0,1stf,Napster,Blitzen,0.0
2025-07-22,2,C06SUFPUNTZ,U03765UPB8C,U091UQXBKJP,ao-el-coyote,3.0,1stf,Sapsucker (F3 Naperville),Unknown Team,
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U03KV19V5JS,ao-the-colosseum,3.0,1stf,Cowbell,Vixen,0.0
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U017QPPJVJ5,ao-the-colosseum,3.0,1stf,Bob Villa,Comet,0.0
2025-07-22,2,C06SUFPUNTZ,U03765UPB8C,U097T71J18R,ao-el-coyote,3.0,1stf,Freaky fast,Unknown Team,
2025-07-22,2,C06SUFPUNTZ,U03765UPB8C,U08TYPXLCC8,ao-el-coyote,3.0,1stf,Sloppy Joe,Unknown Team,
2025-07-22,2,C06SUFPUNTZ,U03765UPB8C,U075J9NN91N,ao-el-coyote,3.0,1stf,Pop-Tart (F3 Outlands),Unknown Team,
2025-07-22,2,C059PJF5NTU,U05LL7ESE79,U040R8S1N6P,ao-dmz,3.0,1stf,Dilbert,Vixen,0.0
2025-07-22,2,C02AC8PS1T7,U03KV19V5JS,U03SJESV9JR,ao-the-colosseum,3.0,1stf,BABYMOMMA,Vixen,0.0
2025-07-22,2,C059PJF5NTU,U05LL7ESE79,U05FZ4QEFG9,ao-dmz,3.0,1stf,Tweety,Vixen,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U072HDGJSBG,ao-black-rock,3.0,1stf,Doozie,Vixen,0.0
2025-07-22,2,C059PJF5NTU,U05LL7ESE79,U05TUKL5N87,ao-dmz,3.0,1stf,Zimmer,Rudolph,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U092LRKGN2E,ao-black-rock,3.0,1stf,Pearl,Unknown Team,
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U0929V6HD5H,ao-black-rock,3.0,1stf,Kickflip,Olive,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U08U4PQV3DJ,ao-black-rock,3.0,1stf,Phoenix,Vixen,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U07RD0ACG80,ao-black-rock,3.0,1stf,Nemo,Rudolph,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U077RQMTNG3,ao-black-rock,3.0,1stf,Celine Dion,Comet,0.0
2025-07-22,2,C06SUFPUNTZ,U03765UPB8C,U06H3QB4KMY,ao-el-coyote,3.0,1stf,Mahomes,Blitzen,0.0
2025-07-22,2,C059PJF5NTU,U05LL7ESE79,U05LL7ESE79,ao-dmz,3.0,1stf,Cutler,Vixen,0.0
2025-07-22,2,C08TMRRJYV7,U070NTWF7G8,U070NTWF7G8,ao-black-rock,3.0,1stf,Foghorn,Comet,0.0
